VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,fare_amount,tip_amount,total_amount
1,2015-01-15 14:03:06 +00:00,2015-01-15 14:15:44 +00:00,1,0.7,-73.97460175,40.75889969,-73.9719162,40.75211334,8.5,0,9.3
1,2015-01-15 14:03:06 +00:00,2015-01-15 14:25:46 +00:00,1,1.5,-73.97679138,40.75374222,-73.99193573,40.75086975,14,2.95,17.75
1,2015-01-15 14:03:06 +00:00,2015-01-15 14:14:44 +00:00,1,0.8,-73.98587036,40.75148392,-73.98395538,40.75455856,8.5,0,9.3
1,2015-01-15 14:03:07 +00:00,2015-01-15 14:21:04 +00:00,1,2.2,-73.98279572,40.76241684,-73.98810577,40.73821259,12.5,0,13.3
1,2015-01-15 14:03:07 +00:00,2015-01-15 14:39:16 +00:00,2,14.9,-73.86273956,40.76903915,-73.99842072,40.72011566,43,5,54.13
1,2015-01-15 14:03:07 +00:00,2015-01-15 14:11:43 +00:00,2,1,-73.99488068,40.74467087,-74.00657654,40.75143051,7.5,1.65,9.95
1,2015-01-15 14:03:08 +00:00,2015-01-15 14:09:33 +00:00,1,1,-73.9782486,40.76288605,-73.98246002,40.77558136,6.5,0,7.3
1,2015-01-15 14:24:00 +00:00,2015-01-15 14:30:40 +00:00,2,0.7,-73.97682953,40.75848007,-73.96994781,40.75692749,6,0,6.8
1,2015-01-15 14:24:00 +00:00,2015-01-15 14:34:13 +00:00,2,1.5,-74.00210571,40.74040222,-73.98506165,40.72886276,8.5,2.3,11.6
1,2015-01-15 14:24:01 +00:00,2015-01-15 14:48:00 +00:00,1,1.5,-73.96168518,40.759655,-73.97543335,40.74852371,15,3.95,19.75
1,2015-01-15 14:24:01 +00:00,2015-01-15 14:27:42 +00:00,1,0.6,-73.95709991,40.71639633,-73.95127106,40.71142578,4.5,1.55,6.85
1,2015-01-15 14:24:01 +00:00,2015-01-15 14:40:08 +00:00,1,2.4,-73.9773941,40.78429031,-73.96867371,40.7598381,12.5,2,15.3
1,2015-01-15 14:24:01 +00:00,2015-01-15 15:04:27 +00:00,1,3.6,-73.9703064,40.76105118,-73.98151398,40.76587296,24,0,24.8
1,2015-01-15 14:24:01 +00:00,2015-01-15 14:31:09 +00:00,1,1.4,-74.00165558,40.72271347,-73.99430847,40.73778534,7,1.55,9.35
1,2015-01-15 14:24:02 +00:00,2015-01-15 14:33:36 +00:00,1,1.2,-73.97927094,40.76687241,-73.96430206,40.7734108,8,1.75,10.55
1,2015-01-15 14:24:03 +00:00,2015-01-15 15:13:44 +00:00,1,16.4,-73.97994232,40.75041962,-73.77631378,40.64566422,52,11.62,69.75
1,2015-01-15 14:24:03 +00:00,2015-01-15 14:30:57 +00:00,1,1.3,-73.9747467,40.79086685,-73.98648071,40.77853394,7,1.56,9.36
1,2015-01-15 14:24:03 +00:00,2015-01-15 14:28:55 +00:00,1,0.7,-73.98228455,40.73170853,-73.97602081,40.74058151,5.5,0,6.3
1,2015-01-15 14:24:03 +00:00,2015-01-15 14:33:51 +00:00,1,0.9,-73.97982788,40.74625397,-73.98963165,40.73688126,7.5,0,8.3
1,2015-01-15 14:24:04 +00:00,2015-01-15 14:41:16 +00:00,1,0.8,-73.98610687,40.76225662,-73.97328949,40.75966644,11,2.35,14.15
1,2015-01-15 14:24:04 +00:00,2015-01-15 14:31:27 +00:00,1,0.5,-73.9966507,40.73757553,-73.99007416,40.7391243,6,1.35,8.15
1,2015-01-15 14:24:04 +00:00,2015-01-15 14:27:21 +00:00,1,0.6,-73.99047852,40.7310257,-73.99049377,40.72449112,4.5,1,6.3
1,2015-01-15 14:24:04 +00:00,2015-01-15 14:26:53 +00:00,1,0.6,-73.95407867,40.77859497,-73.94861603,40.78071976,4,1,5.8
1,2015-01-15 14:24:05 +00:00,2015-01-15 14:38:41 +00:00,4,1.6,-73.98268127,40.73945618,-73.97592926,40.75705719,10.5,3.35,14.65
1,2015-01-15 14:24:05 +00:00,2015-01-15 14:27:19 +00:00,1,0.5,-73.95663452,40.77486038,-73.95398712,40.77207565,4,0,4.8
1,2015-01-15 14:24:05 +00:00,2015-01-15 14:31:20 +00:00,2,1.1,-73.98207092,40.76652908,-73.99727631,40.76244354,7,1.56,9.36
1,2015-01-15 14:24:06 +00:00,2015-01-15 14:39:52 +00:00,1,6.2,-73.95353699,40.76709366,-74.00686646,40.70502853,20,4.16,24.96
1,2015-01-15 14:24:06 +00:00,2015-01-15 14:30:09 +00:00,1,0.5,-73.95933533,40.77704239,-73.95146942,40.77604294,5.5,0,6.3
1,2015-01-15 14:24:06 +00:00,2015-01-15 14:27:46 +00:00,1,0.4,-73.96596527,40.76234818,-73.96575928,40.76691818,4.5,1.3,6.6
1,2015-01-15 14:37:49 +00:00,2015-01-15 15:12:02 +00:00,1,8.4,-73.98421478,40.75447083,-73.88536835,40.77300644,31,9.28,46.41
1,2015-01-15 14:37:50 +00:00,2015-01-15 14:46:40 +00:00,1,0.9,-73.96894073,40.76702881,-73.96279907,40.7590332,7,1.56,9.36
1,2015-01-15 14:37:51 +00:00,2015-01-15 14:44:35 +00:00,1,1.4,-73.96826172,40.75475693,-73.95361328,40.77085114,7,0,7.8
1,2015-01-15 14:37:51 +00:00,2015-01-15 14:37:54 +00:00,1,0,-73.89699554,40.84307861,-73.89698792,40.84308243,2.5,0,3.3
1,2015-01-15 14:37:51 +00:00,2015-01-15 15:12:16 +00:00,1,3.7,-73.98964691,40.72035599,-73.99627686,40.75996399,22.5,0,23.3
1,2015-01-15 14:37:51 +00:00,2015-01-15 14:52:30 +00:00,1,3.6,-74.00548553,40.75089645,-74.01222992,40.70355988,14.5,3.05,18.35
1,2015-01-15 14:37:51 +00:00,2015-01-15 14:51:20 +00:00,1,1.2,-73.98793793,40.73191452,-73.99961853,40.74385452,10,2.15,12.95
1,2015-01-15 14:37:52 +00:00,2015-01-15 14:49:13 +00:00,1,1.6,-73.96883392,40.76750183,-73.96602631,40.75265121,9.5,0,10.3
1,2015-01-15 14:37:52 +00:00,2015-01-15 14:38:23 +00:00,1,0.1,-73.97340393,40.75769424,-73.97382355,40.7563324,2.5,2,5.3
1,2015-01-15 14:37:53 +00:00,2015-01-15 14:57:36 +00:00,1,3.8,-74.01444244,40.71097183,-73.99317932,40.74849319,15.5,0,16.3
1,2015-01-15 14:37:54 +00:00,2015-01-15 14:54:06 +00:00,1,2.2,-73.99089813,40.73807526,-74.00872803,40.71115875,12,3.8,16.6
1,2015-01-15 14:37:54 +00:00,2015-01-15 14:57:42 +00:00,1,1.9,-73.98277283,40.76541138,-73.9888382,40.74460983,13,0,13.8
1,2015-01-15 14:37:54 +00:00,2015-01-15 14:40:53 +00:00,1,0.4,-73.96740723,40.76903152,-73.96595764,40.76516724,4,0,4.8
1,2015-01-15 14:37:54 +00:00,2015-01-15 15:04:36 +00:00,1,3.1,-73.96796417,40.76254654,-74.00323486,40.73896027,18,4.7,23.5
1,2015-01-15 14:37:54 +00:00,2015-01-15 14:45:44 +00:00,1,1.1,-73.96128845,40.76826477,-73.94776917,40.77442932,7,1.55,9.35
1,2015-01-15 14:37:55 +00:00,2015-01-15 15:47:10 +00:00,1,17.1,-73.98503876,40.75974655,-73.8010788,40.64621353,52,10,62.8
1,2015-01-15 14:37:55 +00:00,2015-01-15 14:47:53 +00:00,1,1.1,-74.01008606,40.71945572,-73.99668121,40.72515488,8,0,8.8
1,2015-01-15 14:37:55 +00:00,2015-01-15 14:51:42 +00:00,1,1.5,-73.98542786,40.76358032,-73.99386597,40.74634552,10,0,10.8
1,2015-01-15 14:37:55 +00:00,2015-01-15 15:19:41 +00:00,1,8,-73.94718933,40.80561447,-73.98445129,40.7321434,32.5,8.3,41.6
1,2015-01-15 14:37:55 +00:00,2015-01-15 14:49:43 +00:00,1,1.4,-73.97912598,40.76675415,-73.99214172,40.75156021,9,2.9,12.7
1,2015-01-15 14:37:56 +00:00,2015-01-15 14:45:42 +00:00,2,0.8,-73.98281097,40.75009918,-73.99279022,40.74569702,6.5,0,7.3
1,2015-01-15 14:37:56 +00:00,2015-01-15 14:48:55 +00:00,1,2,-73.99125671,40.74229813,-74.00623322,40.72342682,9.5,2.06,12.36
1,2015-01-15 15:59:22 +00:00,2015-01-15 16:01:43 +00:00,1,0.3,-73.97729492,40.77955627,-73.98079681,40.77478027,3.5,1.59,6.89
1,2015-01-15 15:59:22 +00:00,2015-01-15 16:06:12 +00:00,1,1.2,-73.95632172,40.77907562,-73.97077942,40.78322983,7,0,8.8
1,2015-01-15 15:59:22 +00:00,2015-01-15 16:17:54 +00:00,1,2.2,-73.97818756,40.736763,-73.98845673,40.7584877,13,2.96,17.76
1,2015-01-15 15:59:23 +00:00,2015-01-15 16:22:01 +00:00,1,3.3,-74.00275421,40.71424484,-73.99092865,40.75450134,16,3.35,20.15
1,2015-01-15 15:59:23 +00:00,2015-01-15 16:22:26 +00:00,1,3,-73.95458221,40.76577377,-73.99134827,40.75793076,16,5,22.8
1,2015-01-15 15:59:23 +00:00,2015-01-15 16:08:25 +00:00,1,2.2,-73.97756195,40.75816345,-73.99871826,40.7322731,9,0,10.8
1,2015-01-15 15:59:23 +00:00,2015-01-15 16:26:47 +00:00,1,5.6,-73.98979187,40.75870132,-73.9380188,40.81627274,21.5,4.66,27.96
1,2015-01-15 15:59:23 +00:00,2015-01-15 16:05:26 +00:00,1,1,-74.00408936,40.72571182,-74.00383759,40.7386322,6,0.5,8.3
1,2015-01-15 15:59:24 +00:00,2015-01-15 16:08:20 +00:00,1,2.5,-73.9967804,40.76278687,-73.97718811,40.79010391,10,0,11.8
1,2015-01-15 15:59:26 +00:00,2015-01-15 16:10:33 +00:00,1,1.8,-73.99642181,40.72385788,-73.97558594,40.73116684,9,0,10.8
1,2015-01-15 15:59:27 +00:00,2015-01-15 16:46:43 +00:00,1,11.5,-73.79079437,40.6484108,-73.93953705,40.67709732,40.5,0,42.3
1,2015-01-15 15:59:28 +00:00,2015-01-15 16:19:55 +00:00,1,3.2,-73.98220062,40.74902725,-73.95682526,40.7858429,15.5,3.25,19.55
1,2015-01-15 15:59:29 +00:00,2015-01-15 16:12:50 +00:00,1,1.3,-73.96018982,40.75829697,-73.96652985,40.77022934,10,1.5,12.3
1,2015-01-15 15:59:29 +00:00,2015-01-15 16:02:00 +00:00,1,0.5,-73.98029327,40.77584839,-73.98453522,40.77986526,4,1.16,6.96
1,2015-01-15 15:59:30 +00:00,2015-01-15 16:05:17 +00:00,1,0.9,-73.96691895,40.75681305,-73.96159363,40.76853561,6,0,7.8
1,2015-01-15 15:59:30 +00:00,2015-01-15 16:20:04 +00:00,1,3.3,-73.95446777,40.76572037,-73.99129486,40.75009155,16,0,17.8
1,2015-01-15 15:59:31 +00:00,2015-01-15 16:27:35 +00:00,1,3.8,-74.00953674,40.71305466,-73.98326111,40.76202393,19.5,0,20.3
1,2015-01-15 15:59:31 +00:00,2015-01-15 16:03:24 +00:00,2,0.5,-73.99989319,40.74332809,-73.99484253,40.75006104,4.5,0,6.3
1,2015-01-15 15:59:31 +00:00,2015-01-15 16:03:47 +00:00,2,0.7,-73.99546051,40.74471283,-74.00480652,40.74693298,5,0,6.8
1,2015-01-15 15:59:31 +00:00,2015-01-15 16:16:15 +00:00,1,4.6,-73.98377991,40.7550087,-74.01591492,40.71504593,16.5,3.65,21.95
1,2015-01-15 15:59:32 +00:00,2015-01-15 16:08:48 +00:00,1,1.8,-73.98104095,40.75085449,-73.96321106,40.7742157,8.5,3.05,13.35
1,2015-01-15 16:19:52 +00:00,2015-01-15 16:22:44 +00:00,1,0.6,-73.98348999,40.75013733,-73.98950195,40.74168396,4.5,1.26,7.56
1,2015-01-15 16:19:53 +00:00,2015-01-15 17:23:40 +00:00,1,8.3,-73.98236084,40.74632263,-73.87488556,40.7714653,41,9.6,57.73
1,2015-01-15 16:19:53 +00:00,2015-01-15 17:40:06 +00:00,1,14.9,-74.00074005,40.71821594,-73.90439606,40.86121368,57,0,58.8
1,2015-01-15 16:19:53 +00:00,2015-01-15 16:33:45 +00:00,1,1.4,-73.96276855,40.77796173,-73.96852112,40.76186752,10,0,11.8
1,2015-01-15 16:19:54 +00:00,2015-01-15 16:45:16 +00:00,1,3.3,-73.99655914,40.72549057,-73.9752655,40.76568985,17.5,0,19.3
1,2015-01-15 16:19:54 +00:00,2015-01-15 16:48:03 +00:00,1,2.8,-73.96508026,40.75515747,-73.95328522,40.78823853,18,3.95,23.75
1,2015-01-15 16:19:55 +00:00,2015-01-15 16:35:11 +00:00,2,1.5,-74.01011658,40.72151566,-74.00949097,40.70448685,10.5,2.8,14.1
1,2015-01-15 16:19:55 +00:00,2015-01-15 16:45:04 +00:00,2,4.4,-74.00856781,40.71171951,-73.98368073,40.74679184,19.5,3,24.3
1,2015-01-15 16:19:56 +00:00,2015-01-15 16:26:19 +00:00,1,1.4,-73.9609375,40.80702591,-73.9739151,40.79190445,7,0,8.8
1,2015-01-15 16:19:56 +00:00,2015-01-15 16:23:58 +00:00,1,0.5,-74.00453949,40.74794006,-73.99668121,40.74451447,4.5,1.25,7.55
1,2015-01-15 16:19:57 +00:00,2015-01-15 16:24:58 +00:00,1,1,-73.9909668,40.73378372,-74.00022888,40.7216301,5.5,1.45,8.75
1,2015-01-15 16:19:57 +00:00,2015-01-15 16:21:30 +00:00,1,0.4,-73.98247528,40.735569,-73.98127747,40.73071671,3.5,0,5.3
1,2015-01-15 16:19:58 +00:00,2015-01-15 16:28:33 +00:00,1,1.4,-73.98223877,40.7682991,-73.98097992,40.7842865,7.5,0,9.3
1,2015-01-15 16:19:58 +00:00,2015-01-15 16:44:23 +00:00,1,3.3,-73.99912262,40.72642517,-73.97441864,40.76319504,17,2.5,21.3
1,2015-01-15 16:19:58 +00:00,2015-01-15 16:23:02 +00:00,1,0.7,-73.96282196,40.77827835,-73.97185516,40.78218079,4.5,1.25,7.55
1,2015-01-15 16:20:00 +00:00,2015-01-15 16:25:39 +00:00,1,1.3,-73.99223328,40.74900055,-74.0016861,40.73221588,6.5,0,8.3
1,2015-01-15 16:20:01 +00:00,2015-01-15 16:22:32 +00:00,1,0.5,-73.98188782,40.7423439,-73.98174286,40.73661423,4,0,5.8
1,2015-01-15 16:20:01 +00:00,2015-01-15 16:44:35 +00:00,1,3.2,-73.98808289,40.65980148,-73.94515228,40.66933441,17.5,0,19.3
1,2015-01-15 16:20:01 +00:00,2015-01-15 16:29:45 +00:00,1,1.3,-73.98061371,40.78281021,-73.96429443,40.79219055,8.5,2.05,12.35
1,2015-01-15 16:20:01 +00:00,2015-01-15 16:25:36 +00:00,1,1,-73.98265076,40.77342606,-73.98745728,40.78031158,5.5,0,7.3
1,2015-01-15 16:20:01 +00:00,2015-01-15 16:35:59 +00:00,2,2.1,-73.95654297,40.78676987,-73.95355988,40.78807831,11.5,0,13.3
1,2015-01-15 16:20:02 +00:00,2015-01-15 16:27:29 +00:00,1,0.9,-74.00089264,40.73518372,-73.99953461,40.74578476,6.5,1.65,9.95
1,2015-01-15 16:42:30 +00:00,2015-01-15 16:47:17 +00:00,1,0.4,-73.95839691,40.76479721,-73.95371246,40.76863098,5,0,6.8
1,2015-01-15 16:42:31 +00:00,2015-01-15 16:48:13 +00:00,1,0.8,-73.98596954,40.75854111,-73.99037933,40.75130844,5.5,2,9.3
1,2015-01-15 16:42:31 +00:00,2015-01-15 16:50:31 +00:00,1,1.3,-73.96273041,40.77852631,-73.97655487,40.76583862,7.5,2.75,12.05
1,2015-01-15 16:42:32 +00:00,2015-01-15 17:01:04 +00:00,1,2.8,-73.99325562,40.74726486,-73.9651413,40.77419662,13.5,3,18.3
1,2015-01-15 16:42:32 +00:00,2015-01-15 16:56:42 +00:00,1,2.2,-73.95213318,40.77738571,-73.97264862,40.74948502,11.5,2.66,15.96
1,2015-01-15 16:42:32 +00:00,2015-01-15 16:51:14 +00:00,1,0.7,-73.97373962,40.75228119,-73.96447754,40.7560997,7,0,8.8
1,2015-01-15 16:42:32 +00:00,2015-01-15 16:47:21 +00:00,3,1.1,-73.98899841,40.77360535,-73.97704315,40.78351593,6,0,7.8
1,2015-01-15 16:42:32 +00:00,2015-01-15 16:45:18 +00:00,1,0.5,-74.0014267,40.7411232,-73.99246979,40.73725891,4,0,5.8
1,2015-01-15 16:42:33 +00:00,2015-01-15 16:47:39 +00:00,1,0.8,-73.96928406,40.76372528,-73.96105957,40.77163315,5.5,0,7.3
1,2015-01-15 16:42:34 +00:00,2015-01-15 17:17:52 +00:00,2,4.3,-74.01396179,40.71284866,-73.9732666,40.75055313,23.5,2,27.3
1,2015-01-15 16:42:36 +00:00,2015-01-15 16:50:05 +00:00,1,1.1,-74.00507355,40.75152588,-73.99211884,40.75402832,6.5,1,9.3
1,2015-01-15 16:42:36 +00:00,2015-01-15 16:48:55 +00:00,1,1.2,-73.96780396,40.76273346,-73.97902679,40.74777985,6.5,1.66,9.96
1,2015-01-15 16:42:36 +00:00,2015-01-15 17:19:05 +00:00,1,10.8,-73.86338043,40.7699585,-73.97267914,40.7550354,33.5,8.1,48.73
1,2015-01-15 16:42:37 +00:00,2015-01-15 17:10:34 +00:00,1,4.5,-73.97864532,40.68362045,-73.91187286,40.67050171,20,4.35,26.15
1,2015-01-15 16:42:38 +00:00,2015-01-15 16:53:33 +00:00,1,1.8,-73.95505524,40.76507568,-73.95757294,40.78240967,9.5,1,12.3
1,2015-01-15 16:42:38 +00:00,2015-01-15 17:00:20 +00:00,1,1.9,-74.00547791,40.75068665,-73.97818756,40.75312042,11.5,0,13.3
1,2015-01-15 16:42:38 +00:00,2015-01-15 16:52:37 +00:00,1,1.4,-74.01024628,40.71144867,-73.99224854,40.71762466,8,0,9.8
1,2015-01-15 16:42:39 +00:00,2015-01-15 16:54:30 +00:00,1,1.6,-73.97866821,40.75422668,-73.95796204,40.76196289,9,2.15,12.95
1,2015-01-15 16:42:39 +00:00,2015-01-15 16:54:51 +00:00,2,2,-73.9783783,40.78577805,-73.95017242,40.78402328,10.5,0,12.3
1,2015-01-15 16:42:39 +00:00,2015-01-15 16:59:31 +00:00,1,2.8,-73.9748764,40.77770233,-73.942276,40.79481125,13,0,14.8
1,2015-01-15 16:42:39 +00:00,2015-01-15 16:48:30 +00:00,1,0.6,-73.95419312,40.77833557,-73.94972229,40.78624725,5.5,1.46,8.76
2,2015-01-15 16:05:11 +00:00,2015-01-15 16:59:48 +00:00,2,9.88,-73.87471771,40.77407074,-73.97325134,40.76063156,38,0,45.13
2,2015-01-15 16:05:11 +00:00,2015-01-15 16:09:22 +00:00,2,0.68,-73.9825058,40.76247787,-73.98969269,40.75818634,5,0,6.8
2,2015-01-15 16:05:11 +00:00,2015-01-15 16:13:24 +00:00,1,0.98,-73.98609161,40.75582886,-73.99705505,40.74638748,7,0,8.8
2,2015-01-15 16:05:12 +00:00,2015-01-15 16:17:05 +00:00,5,1.07,-73.9808197,40.75337982,-73.98223114,40.76172256,8.5,0,10.3
2,2015-01-15 16:05:12 +00:00,2015-01-15 16:21:02 +00:00,1,2.94,-73.9776001,40.78680801,-73.94502258,40.80834961,13.5,0,15.3
2,2015-01-15 16:05:12 +00:00,2015-01-15 16:10:07 +00:00,1,0.85,-74.00297546,40.72795868,-73.99396515,40.72104263,5.5,1.3,8.6
2,2015-01-15 16:05:13 +00:00,2015-01-15 16:21:08 +00:00,6,1.69,-73.99356079,40.74710083,-74.00233459,40.76053619,11,3,15.8
2,2015-01-15 16:05:13 +00:00,2015-01-15 16:12:04 +00:00,2,1.44,-73.98730469,40.75545502,-73.99597168,40.73873901,7,1,9.8
2,2015-01-15 16:05:14 +00:00,2015-01-15 16:15:21 +00:00,1,1.82,-73.97103119,40.79842377,-73.97872925,40.77741623,8.5,0,10.3
2,2015-01-15 16:05:14 +00:00,2015-01-15 16:32:50 +00:00,1,8.72,-73.87474823,40.77407074,-73.97593689,40.75434113,27.5,0,34.63
2,2015-01-15 16:05:14 +00:00,2015-01-15 16:18:02 +00:00,5,1.84,-73.98545074,40.77861786,-73.99088287,40.75758362,10.5,0,12.3
2,2015-01-15 16:05:14 +00:00,2015-01-15 16:07:57 +00:00,1,0.68,-73.97909546,40.74998474,-73.98576355,40.74120712,4.5,0,6.3
2,2015-01-15 16:05:14 +00:00,2015-01-15 16:15:17 +00:00,1,1.09,-73.97492981,40.7539978,-73.98587799,40.76283646,8,1.5,11.3
2,2015-01-15 16:05:15 +00:00,2015-01-15 16:48:49 +00:00,1,11.06,-73.98173523,40.76520157,-73.86301422,40.7672081,38,8.87,54
2,2015-01-15 16:05:15 +00:00,2015-01-15 16:16:37 +00:00,1,1.88,-73.96898651,40.78928757,-73.95941925,40.7743721,9.5,1.05,12.35
2,2015-01-15 16:05:15 +00:00,2015-01-15 16:07:54 +00:00,1,0.48,-73.9991684,40.7495575,-73.9945755,40.74542618,4,0,5.8
2,2015-01-15 16:05:16 +00:00,2015-01-15 16:17:51 +00:00,2,1.92,-73.99874878,40.72571945,-73.97927856,40.74433899,10,1,12.8
2,2015-01-15 16:05:16 +00:00,2015-01-15 16:18:22 +00:00,1,2.31,-73.96997833,40.78955841,-73.96041107,40.76639938,11,2.4,15.2
2,2015-01-15 16:05:16 +00:00,2015-01-15 16:10:37 +00:00,1,0.74,-73.97776031,40.75784302,-73.96945953,40.7520752,5.5,0,7.3
2,2015-01-15 16:05:17 +00:00,2015-01-15 16:29:36 +00:00,2,3.95,-73.98139191,40.76897049,-74.00228119,40.72174835,17.5,3.7,23
2,2015-01-15 16:05:17 +00:00,2015-01-15 16:36:15 +00:00,1,5.32,-74.00630188,40.70614243,-73.97428131,40.75050735,24,5.16,30.96
1,2015-01-15 17:37:17 +00:00,2015-01-15 17:47:51 +00:00,1,1.6,-73.74905396,40.58642197,-73.74941254,40.58682251,8.5,1,11.3
1,2015-01-15 17:37:17 +00:00,2015-01-15 17:44:42 +00:00,1,1,-74.00479126,40.72335815,-73.99217224,40.72386551,6.5,0.83,9.13
1,2015-01-15 17:37:17 +00:00,2015-01-15 17:52:22 +00:00,2,1.2,-73.99163818,40.74766541,-73.97843933,40.75220108,10,0,11.8
1,2015-01-15 17:37:18 +00:00,2015-01-15 17:40:22 +00:00,1,0.5,-73.96080017,40.77255249,-73.96170044,40.76677322,4,1.15,6.95
1,2015-01-15 17:37:19 +00:00,2015-01-15 18:25:52 +00:00,1,12.4,-74.00906372,40.7258606,-73.87277985,40.77442169,39,8.15,48.95
1,2015-01-15 17:37:19 +00:00,2015-01-15 17:44:27 +00:00,2,0.6,-73.98651886,40.75531387,-73.97835541,40.75130081,6,3,10.8
1,2015-01-15 17:37:19 +00:00,2015-01-15 18:09:04 +00:00,1,5.1,-73.98994446,40.73411942,-73.96252441,40.79442596,23.5,0,25.3
1,2015-01-15 17:37:20 +00:00,2015-01-15 17:50:06 +00:00,1,1.7,-73.99491119,40.7395134,-74.00056458,40.72049713,10,2.36,14.16
1,2015-01-15 17:37:20 +00:00,2015-01-15 17:50:00 +00:00,1,1.6,-73.98281097,40.73142242,-74.00473785,40.73754883,9.5,0,11.3
1,2015-01-15 17:37:20 +00:00,2015-01-15 17:49:25 +00:00,1,2.3,-73.98381042,40.75676727,-73.95596313,40.76797104,10.5,2,14.3
1,2015-01-15 17:37:21 +00:00,2015-01-15 17:47:55 +00:00,1,1.1,-73.98275757,40.73532867,-73.97686768,40.73374939,5.5,1.46,8.76
1,2015-01-15 17:37:21 +00:00,2015-01-15 17:46:07 +00:00,2,1.3,-73.97852325,40.75043106,-73.98926544,40.73984146,7.5,1.86,11.16
1,2015-01-15 17:37:21 +00:00,2015-01-15 18:28:35 +00:00,2,16.7,-73.78955078,40.64679337,-73.98307037,40.7428894,52,0,58.13
1,2015-01-15 17:37:21 +00:00,2015-01-15 17:45:12 +00:00,2,1.1,-73.9831543,40.7369194,-73.99759674,40.7317543,7,0,8.8
1,2015-01-15 17:37:22 +00:00,2015-01-15 17:42:24 +00:00,1,0.7,-73.96824646,40.7866478,-73.97274017,40.79325485,5,1,7.8
1,2015-01-15 17:37:22 +00:00,2015-01-15 17:42:30 +00:00,1,0.8,-73.97405243,40.79174423,-73.96877289,40.80196381,5.5,1,8.3
1,2015-01-15 17:37:23 +00:00,2015-01-15 17:39:32 +00:00,1,0.5,-73.99798584,40.74586105,-73.99944305,40.74913406,4,0,5.8
1,2015-01-15 17:37:23 +00:00,2015-01-15 17:45:28 +00:00,1,0.5,-73.97862244,40.74512863,-73.97415924,40.75085449,6,0,7.8
1,2015-01-15 17:37:23 +00:00,2015-01-15 17:41:18 +00:00,1,0.7,-73.96569824,40.7953949,-73.97407532,40.78823471,5,1.7,8.5
1,2015-01-15 17:37:24 +00:00,2015-01-15 17:45:26 +00:00,1,1.4,-73.95052338,40.78636551,-73.95104218,40.77052307,7.5,1,10.3
1,2015-01-15 17:37:24 +00:00,2015-01-15 17:49:53 +00:00,2,1.6,-73.97525024,40.7613678,-73.95719147,40.77408218,9.5,1,12.3
1,2015-01-15 18:03:29 +00:00,2015-01-15 18:18:06 +00:00,1,2.9,-73.98220062,40.76967239,-73.94827271,40.77470779,12,3,16.8
1,2015-01-15 18:03:30 +00:00,2015-01-15 18:08:48 +00:00,1,1.1,-73.99367523,40.74728012,-74.00684357,40.73568726,6,1.95,9.75
1,2015-01-15 18:03:30 +00:00,2015-01-15 18:15:04 +00:00,1,1.3,-73.98245239,40.7685051,-73.98426819,40.77974319,9,2.15,12.95
1,2015-01-15 18:03:30 +00:00,2015-01-15 18:09:32 +00:00,1,2.1,-74.00372314,40.73855209,-74.01292419,40.71736145,8,1,10.8
1,2015-01-15 18:03:30 +00:00,2015-01-15 18:16:26 +00:00,1,2.1,-73.99137878,40.7554512,-73.9805069,40.78245926,10.5,1.85,14.15
1,2015-01-15 18:03:30 +00:00,2015-01-15 18:09:05 +00:00,1,0.6,-73.94768524,40.77635574,-73.95063782,40.78227234,5.5,0,7.3
1,2015-01-15 18:03:30 +00:00,2015-01-15 18:19:38 +00:00,1,2.4,-73.98434448,40.74330902,-74.00523376,40.72900009,12,0.5,14.3
1,2015-01-15 18:03:31 +00:00,2015-01-15 18:13:22 +00:00,1,1.9,-73.99102783,40.77054214,-73.96759033,40.76783371,9,2,12.8
1,2015-01-15 18:03:31 +00:00,2015-01-15 18:09:28 +00:00,1,0.8,-73.9876709,40.7184906,-73.98512268,40.71297455,6,0,7.8
1,2015-01-15 18:03:31 +00:00,2015-01-15 18:27:16 +00:00,1,1.5,-73.97677612,40.74373245,-73.98912811,40.75634003,14.5,0,16.3
1,2015-01-15 18:03:31 +00:00,2015-01-15 19:07:39 +00:00,1,5.2,-73.98130035,40.78077316,-73.96881104,40.79898453,18,0,19.8
1,2015-01-15 18:03:32 +00:00,2015-01-15 18:20:52 +00:00,1,2.3,-73.97319794,40.78995514,-73.98358917,40.76065826,12.5,1,15.3
1,2015-01-15 18:03:32 +00:00,2015-01-15 18:08:24 +00:00,1,1.4,-73.95559692,40.76714706,-73.95559692,40.76714706,6,1.56,9.36
1,2015-01-15 18:03:32 +00:00,2015-01-15 18:13:59 +00:00,2,0.9,-73.96530914,40.76185608,-73.97866058,40.76028824,8,0,9.8
1,2015-01-15 18:03:33 +00:00,2015-01-15 18:17:43 +00:00,1,0.9,-73.98323059,40.73860931,-73.97467041,40.75046921,10,2.35,14.15
1,2015-01-15 18:03:33 +00:00,2015-01-15 18:25:14 +00:00,1,2.8,-73.99881744,40.73910522,-73.98204041,40.77314377,16,0,17.8
1,2015-01-15 18:03:33 +00:00,2015-01-15 18:20:06 +00:00,1,2.3,-73.9899826,40.73940277,-73.98439026,40.76467133,12.5,2.85,17.15
